"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-1.12528955469154,NA,-9.41500920829757e-06,-0.212162892574121,NA,0.061698316962347,-0.000335749958143826,8,-546.741451766139,1109.61849675262,0,0.204484298406813,0.204484298406813
-0.0737276287727381,-0.00630836070945468,NA,-0.212249850264755,NA,0.0617075985155038,-0.000335823769819374,8,-546.889760778718,1109.91511477778,0.29661802515966,0.176299134394627,0.38078343280144
-3.19806353359286,NA,-9.38047946173585e-06,0.783337146606391,-0.115750381962969,0.0603345610396725,-0.000328492451661834,9,-545.922170342656,1110.0139919577,0.395495205080351,0.167795099565691,0.548578532367131
-12.7403185215172,0.0684110513338056,-0.000109666004516704,-0.209790474051724,NA,0.0617399086911309,-0.00033579557277615,9,-545.969020254196,1110.10769178078,0.489195028160339,0.160115219516437,0.708693751883568
-2.15223123846616,-0.0062854495495736,NA,0.784180017504395,-0.115858374180955,0.060342823181062,-0.000328560938687065,9,-546.06886785966,1110.3073869917,0.688890239087868,0.144900322150404,0.853594074033972
-14.7323047813842,0.0680059193445791,-0.000109037287737712,0.779976189175902,-0.115087078064868,0.0603806711004379,-0.000328561391578058,10,-545.160008317243,1110.5275638043,0.90906705168004,0.129795179579486,0.983389253613457
-2.19217493656775,NA,NA,-0.205851910871282,NA,0.0623315298937311,-0.000339538925700208,7,-550.885587502528,1115.87653718756,6.2580404349419,0.00894836625834732,0.992337619871805
-4.30632252021414,NA,NA,0.811364438758724,-0.118279547189011,0.0609386553252977,-0.000332127956626854,8,-550.029214699229,1116.1940226188,6.57552586618112,0.00763488792182582,0.999972507793631
-16.1976557926571,0.0796867245318028,-0.000125397745972022,NA,NA,0.0734617641977865,-0.000394700809231182,8,-556.742109049381,1129.6198113191,20.0013145664843,9.2774728532923e-06,0.999981785266484
-2.68919840778315,NA,-8.61009460173336e-06,NA,NA,0.0735811883665134,-0.000395505698229239,7,-557.795100449917,1129.69556308234,20.0770663297199,8.93265181212072e-06,0.999990717918296
-1.7369141381015,-0.00574237156975885,NA,NA,NA,0.0735968799761069,-0.000395613916777977,7,-557.951170396199,1130.0077029749,20.389206222284,7.64187781260896e-06,0.999998359796109
-3.62586891253644,NA,NA,NA,NA,0.0738675558466759,-0.000397547751898234,6,-561.301831482025,1134.68261033247,25.0641135798551,7.38000838047129e-07,0.999999097796947
-1.38915399107921,NA,-9.67928657265615e-06,1.13165010227034,-0.16220439305185,0.00355167902647698,NA,8,-560.51560275925,1137.16679873884,27.5483019862222,2.13119013177713e-07,0.99999931091596
-0.30823316046195,-0.00648886549387202,NA,1.13246686098734,-0.16231329976831,0.00354783396846501,NA,8,-560.66892765927,1137.47344853888,27.8549517862621,1.82824350205369e-07,0.99999949374031
-12.8139494197891,0.067360542283819,-0.000108411340974192,1.12933060474588,-0.161642722739938,0.00358698634958542,NA,9,-559.753748149652,1137.67714757169,28.0586508190731,1.65120637077585e-07,0.999999658860947
1.59820928292796,NA,-9.73979064431925e-06,-0.264953600165788,NA,0.00370582814224044,NA,7,-562.083836868193,1138.27303591889,28.6545391662712,1.2257611291492e-07,0.99999978143706
